report_date,total_gallons,gallons_returned,spill_start,spill_stop,hours,cause,actions,watershed,unit_id_1,unit_id_2,discharge_to,discharge_route,council_district,month,year,week,edwards_zone,pipe_diameter,pipe_length,pipe_type,installation_year,inches_no,rainfall_less_3,num_spills_compkey,num_spills_24mos,unit_type,asset_type,last_cleaned,response_time,response_datetime,public_notice,time_int,root_cause,steps_to_prevent,spill_street_address,multiple_spills
2018-11-17,20,0.0,11/17/2018 12:41:00 PM,11/17/2018 2:30:00 PM,1.8166666669999998,structural,repaired lateral,dos rios,27776,na,ground,none,2,11,2018,46,0,6.0,0.0,pvc,9999,0.0,0.0,1,1,lateral,sewer service line,,1.82,2018-11-17,False,0,structural,"Point Repair, ",412 St Charles,False
2018-11-13,2080,0.0,11/13/2018 8:16:00 AM,11/13/2018 10:00:00 AM,1.733333333,contractor,removed bypass,dos rios,STMDRAIN,na,stormdrain - then entered the san antonio river,san antonio river,0,11,2018,46,0,0.0,0.0,na,9999,0.0,0.0,21,0,na,bypass,,0.40,2018-11-13,False,0,contractor,na,606 N Alamo St,False
2018-11-12,5000,0.0,11/12/2018 3:50:00 PM,11/12/2018 4:50:00 PM,1.0,structural,repaired main,leon creek,64817,463203,ground,none,4,11,2018,46,0,54.0,12.0,rcp,1983,0.0,0.0,2,1,outfall,sewer main,,1.00,2018-11-12,False,0,structural,"Point Repair, ",7703 Quintana Rd,False
2018-11-11,16825,0.0,11/11/2018 3:45:00 PM,11/12/2018 4:20:00 AM,12.58333333,i/i,monitored area,salado creek,46546,47428,creek bed -  spilled into salado creek,salado creek,10,11,2018,46,0,48.0,298.34,rcp,1973,0.0,0.0,7,7,outfall,sewer main,,0.00,2018-11-11,False,24,rain event,"Capacity Project, ",1800 Austin Hwy,False
2018-11-11,39000,0.0,11/11/2018 3:33:00 PM,11/17/2018 3:00:00 AM,131.45,structural,repaired main,leon creek,33792,31953,ground,none,4,11,2018,46,0,54.0,1903.6,rcp,1965,0.0,0.0,2,2,outfall,sewer main,,0.00,2018-11-11,False,0,structural,"Point Repair, ",8322 Quintana Rd,False
2018-11-07,460,0.0,11/7/2018 9:44:00 AM,11/7/2018 10:30:00 AM,0.7666666670000001,other,cleaned main,leon creek,74082,73353,stormdrain,none,6,11,2018,45,0,8.0,159.71,pvc,1994,0.0,0.0,1,1,gravity,sewer main,,0.43,2018-11-07,False,120,debris,"Increase FCS, ",6006 Valley Lawn,False
2018-11-05,2400,0.0,11/5/2018 10:30:00 PM,11/6/2018 2:30:00 AM,4.0,i/i,monitored area,leon creek,85627,42324,creek bed - spilled into leon creek,leon creek,6,11,2018,45,0,42.0,1043.9,rcp,1973,0.0,0.0,1,1,outfall,sewer main,,0.00,2018-11-05,False,0,rain event,Other,200 Arvil Ave,False
2018-11-03,43,0.0,11/3/2018 10:02:00 AM,11/3/2018 10:45:00 AM,0.716666667,debris,cleaned lateral,dos rios,39121,27614,street,none,3,11,2018,44,0,8.0,189.0,pvc,2016,0.0,0.0,1,1,gravity,sewer main,,0.47,2018-11-03,False,24,debris,Other,418 Fair Ave,False
2018-11-03,185,0.0,11/3/2018 11:13:00 AM,11/3/2018 11:50:00 AM,0.6166666670000001,other,cleaned main,leon creek,73383,88746,street,none,6,11,2018,44,0,8.0,299.45,pvc,1994,0.0,0.0,1,1,gravity,sewer main,,0.45,2018-11-03,False,120,debris,"Point Repair, ",9100 Valley Bend,False
2018-10-28,356825,0.0,10/28/2018 2:15:00 PM,10/29/2018 3:00:00 AM,12.75,i/i,monitored area,salado creek,47427,46546,creek bed - spilled into salado creek,salado creek,10,10,2018,44,0,48.0,54.81,rcp,1965,0.0,0.0,6,6,outfall,sewer main,,0.00,2018-10-28,True,24,rain event,"Capacity Project, ",1800 Austin Hwy,False
2018-10-28,44000,0.0,10/28/2018 1:28:00 PM,10/28/2018 7:20:00 PM,5.8666666670000005,i/i,monitored area,leon creek,79943,79942,"creek bed - spilled into leon creek, over the edwards aquifer contributing zone",leon creek,8,10,2018,44,0,24.0,199.88,pvc,2004,0.0,0.0,6,5,gravity,sewer main,,0.00,2018-10-28,False,120,rain event,"I/I Inv, ",23500 Ih 10 W,False
2018-10-27,5450,0.0,10/27/2018 2:54:00 PM,10/27/2018 11:59:00 PM,9.083333332999999,structural,repaired lateral,salado creek,53272,53048,stormdrain,none,9,10,2018,43,0,12.0,278.17,rl,1988,0.0,0.79,1,1,gravity,sewer main,,0.85,2018-10-27,False,120,debris,"Increase FCS, ",11221 San Pedro Ave,False
2018-10-27,174000,0.0,10/27/2018 11:30:00 PM,10/28/2018 3:00:00 AM,3.5,i/i,monitored area,leon creek,70729,85627,creek bed - spilled into leon creek,leon creek,6,10,2018,43,0,8.0,188.51,vcp,1977,0.0,0.79,1,1,gravity,sewer main,,0.00,2018-10-27,True,120,rain event,Other,200 Arvil Ave,True
2018-10-26,1220,0.0,10/26/2018 10:28:00 AM,10/26/2018 12:30:00 PM,2.0333333330000003,grease,cleaned main,salado creek,99587,99586,drainage culvert,none,2,10,2018,43,0,8.0,446.89,pvc,2006,0.0,1.1,1,1,gravity,sewer main,,0.87,2018-10-26,False,120,grease,"Increase FCS, ",7215 Geranium Path,False
2018-10-24,2448400,0.0,10/24/2018 1:50:00 PM,10/28/2018 1:29:00 PM,95.65,i/i,monitored area,leon creek,1210,42319,creek bed - spilled into leon creek,leon creek,0,10,2018,43,0,54.0,1335.0,rcp,1965,0.79,0.49,10,9,outfall,sewer main,,0.00,2018-10-24,True,0,rain event,"Capacity Project, ",108 Chappie James Way,False
2018-10-23,162930,0.0,10/23/2018 11:20:00 PM,10/24/2018 4:15:00 AM,4.92,i/i,monitored area,salado creek,47427,46546,creek bed - spilled into salado creek.,salado creek,10,10,2018,43,0,48.0,54.81,rcp,1965,0.31,0.18,5,5,outfall,sewer main,,0.00,2018-10-23,True,24,rain event,"Capacity Project, ",1800 Austin Hwy,True
2018-10-20,1125,0.0,10/20/2018 7:53:00 AM,10/20/2018 11:38:00 AM,3.75,contractor,cleaned main,dos rios,79070,78864,street,none,1,10,2018,42,0,8.0,368.31,cp,1960,0.0,0.71,1,1,gravity,sewer main,,3.60,2018-10-20,False,120,structural,"Point Repair, ",2600 Marlborough Dr,False
2018-10-20,382875,0.0,10/20/2018 3:45:00 PM,10/20/2018 10:00:00 PM,6.25,i/i,monitored area,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,10,2018,42,0,48.0,298.34,rcp,1973,0.0,0.71,6,6,outfall,sewer main,,0.00,2018-10-20,True,24,rain event,"Capacity Project, ",1800 Austin Hwy,True
2018-10-18,915,0.0,10/18/2018 2:19:00 PM,10/18/2018 3:20:00 PM,1.02,i/i,cleaned wet well,dos rios,LS 239,na,ground,none,0,10,2018,42,0,0.0,0.0,na,9999,0.52,1.54,20,0,na,sewer lift station,,0.00,2018-10-18,False,0,rain event,na,1612 Martinez Lasoya,False
2018-10-18,32500,0.0,10/18/2018 11:20:00 AM,10/18/2018 4:45:00 PM,5.416666667,structural,repaired main,salado creek,54131,67713,drainage culvert,none,0,10,2018,42,0,0.0,0.0,na,9999,0.52,1.54,3,3,outfall,sewer main,,0.00,2018-10-18,False,120,structural,"Point Repair, ",12701 West Ave,False
2018-10-18,9600,0.0,10/18/2018 10:20:00 PM,10/19/2018 3:40:00 AM,5.3,i/i,monitored area,salado creek,48397,46546,creek bed - spilled into salado creek,salado creek,10,10,2018,42,0,8.0,75.0,vcp,1973,0.52,1.54,3,2,gravity,sewer main,,0.00,2018-10-18,False,12,rain event,"Capacity Project, ",1916 Austin Hwy,False
2018-10-16,1155025,0.0,10/16/2018 11:21:00 AM,10/25/2018 2:30:00 AM,89.82,i/i,diluted by heavy rainwater,leon creek,42324,65203,creek bed - spilled into leon creek,leon creek,6,10,2018,42,0,42.0,709.8,rcp,1973,0.16,1.41,1,1,outfall,sewer main,,0.00,2018-10-16,True,0,rain event,"Capacity Project, ",6123 Enrique M Barrera Pkwy,False
2018-10-15,25250,0.0,10/15/2018 7:30:00 AM,10/15/2018 11:50:00 AM,4.333333333,i/i,diluted by heavy rainwater,dos rios,LS239,na,ground,none,0,10,2018,42,0,0.0,0.0,na,9999,1.37,0.04,4,4,above,sewer lift station,,0.00,2018-10-15,False,0,rain event,na,1612 Martinez Losoya,False
2018-10-15,642250,0.0,10/15/2018 2:48:00 PM,10/16/2018 8:45:00 AM,17.95,i/i,diluted by heavy rainwater,leon creek,1210,42319,creek bed - spilled into leon creek,leon creek,0,10,2018,42,0,54.0,1335.0,rcp,1965,1.37,0.04,9,8,outfall,sewer main,,0.00,2018-10-15,True,0,rain event,"Capacity Project, ",108 Chappie James Way,True
2018-10-15,174000,0.0,10/15/2018 8:00:00 AM,10/16/2018 1:00:00 PM,29.0,structural,monitored area,salado creek,54131,67713,ground,none,0,10,2018,42,0,0.0,0.0,na,9999,1.37,0.04,3,2,outfall,sewer main,,0.00,2018-10-15,True,120,structural,"Point Repair, ",12701 West Ave,False
2018-10-14,687100,0.0,10/14/2018 3:55:00 PM,10/15/2018 4:00:00 AM,12.08333333,i/i,monitored area,salado creek,47427,46546,creek bed - spilled into salado creek,salado creek,10,10,2018,42,0,48.0,54.81,rcp,1965,0.0,0.04,4,4,outfall,sewer main,,0.58,2018-10-14,True,24,rain event,na,1800 Austin Hwy,True
2018-10-10,137600,0.0,10/10/2018 11:30:00 AM,10/10/2018 1:55:00 PM,2.416666667,structural,cleaned main,salado creek,54131,67713,creek bed - spilled into panther springs creek,panther springs creek,9,10,2018,41,0,24.0,463.1,rcp,1985,0.0,1.54,1,1,outfall,sewer main,,1.02,2018-10-10,True,120,structural,"Point Repair, ",12701 West Ave,True
2018-10-10,1500,0.0,10/10/2018 8:58:00 AM,10/10/2018 8:58:00 AM,0.0,i/i,diluted by heavy rainwater,leon creek,1210,42319,creek bed - spilled into leon creek,leon creek,0,10,2018,41,0,54.0,1335.0,rcp,1965,0.0,1.54,8,7,outfall,sewer main,,0.00,2018-10-10,False,0,rain event,"Capacity Project, ",108 Chappie James Way,False
2018-10-09,75,0.0,10/9/2018 5:15:00 PM,10/9/2018 5:30:00 PM,0.25,i/i,diluted by heavy rain water,dos rios,3182,3070,ground,none,1,10,2018,41,0,8.0,15.0,vcp,1950,0.76,1.13,2,2,gravity,sewer main,,0.00,2018-10-09,False,0,rain event,"I/I Inv, ",3714 Neer Ave,False
2018-10-09,26250,0.0,10/10/2018 10:00:00 AM,10/10/2018 6:45:00 PM,8.75,structural,repaired main,dos rios,9192,4938,drainage culvert,drainage creek,8,10,2018,41,0,12.0,335.0,rl,2011,0.76,1.13,3,2,gravity,sewer main,,0.00,2018-10-10,False,12,debris,"I/I Inv, ",3800 Parkdale Dr,False
2018-10-09,3150,0.0,10/9/2018 3:36:00 PM,10/9/2018 3:57:00 PM,0.35,grease,cleaned main,salado creek,483031,51452,drainage culvert,none,10,10,2018,41,0,18.0,38.74,csc,1990,0.76,1.13,1,1,siphon,sewer main,,0.00,2018-10-09,False,120,rain event,"I/I Inv, ",10477 Nacogdoches Rd,False
2018-10-09,400,0.0,10/9/2018 2:20:00 PM,10/9/2018 3:40:00 PM,1.33,i/i,monitor area,leon creek,70124,70806,stormdrain,none,6,10,2018,41,0,8.0,307.85,vcp,1964,0.76,1.13,4,1,gravity,sewer main,,0.00,2018-10-09,False,6,rain event,na,1618 Wrangler Dr,False
2018-10-05,1050,0.0,10/5/2018 2:58:00 PM,10/5/2018 3:40:00 PM,0.7,grease,cleaned main,medio creek,65037,64511,drainage culvert - spilled into a pond via culvert,none,6,10,2018,40,0,8.0,294.0,pvc,1986,0.0,0.05,2,2,gravity,sewer main,,0.37,2018-10-05,False,3,grease,"ED/COM, ",10700 Ingram Rd,False
2018-09-29,22523,0.0,9/29/2018 12:36:00 PM,9/29/2018 5:30:00 PM,4.9,debris,cleaned main,salado creek,93324,81995,creek bed - spilled into mudd creek,mudd creek,10,9,2018,39,0,8.0,256.53,pvc,1981,0.04,0.0,1,1,gravity,sewer main,,1.07,2018-09-29,False,120,debris,"Increase FCS, ",3259 Morning Crk,False
2018-09-27,266,0.0,9/27/2018 5:09:00 PM,9/27/2018 9:35:00 PM,4.433333333,structural,cleaned main,dos rios,2779,16740,street,none,1,9,2018,39,0,8.0,400.0,cp,1962,0.0,0.0,2,1,gravity,sewer main,,3.52,2018-09-27,False,3,grease,"Point Repair, ",827 Fresno St,False
2018-09-26,32,0.0,9/26/2018 9:22:00 AM,9/26/2018 11:30:00 AM,2.133333333,structural,cleaned main,dos rios,22558,32088,street,none,3,9,2018,39,0,8.0,400.0,cp,1949,0.0,0.0,1,1,gravity,sewer main,,2.07,2018-09-26,False,120,structural,"Design Request, ",134 Merrick St,False
2018-09-24,71,0.0,9/24/2018 11:32:00 AM,9/24/2018 12:43:00 PM,1.183333333,debris,cleaned main,leon creek,85597,84145,ground,none,4,9,2018,39,0,8.0,133.7,vcp,1961,0.0,1.86,1,1,gravity,sewer main,,0.55,2018-09-24,False,120,debris,"Increase FCS, ",8027 Rimfire Dr,False
2018-09-23,200,0.0,9/23/2018 12:21:00 PM,9/23/2018 2:00:00 PM,1.65,debris,cleaned main,dos rios,6884,7175,stormdrain,none,8,9,2018,39,0,10.0,294.0,vcp,1975,0.0,2.42,1,1,gravity,sewer main,,0.65,2018-09-23,False,120,rain event,"I/I Inv, ",4400 Horizon Hill Blvd,False
2018-09-22,1500,0.0,9/22/2018 11:20:00 PM,9/22/2018 11:50:00 PM,0.5,debris,cleaned main,dos rios,7695,20822,drainage culvert,none,1,9,2018,38,0,10.0,310.0,vcp,1959,1.86,0.56,1,1,gravity,sewer main,,0.17,2018-09-22,False,120,rain event,"Increase FCS, ",1200 Wonder Pkwy,False
2018-09-22,11560,0.0,9/22/2018 11:02:00 AM,9/22/2018 8:40:00 PM,9.633333333,i/i,monitored area,dos rios,35710,35689,ground,none,7,9,2018,38,0,8.0,258.0,hdpe,2012,1.86,0.56,1,1,gravity,sewer main,,2.17,2018-09-22,False,120,rain event,"I/I Inv, ",130 Ligustrum Dr E,False
2018-09-22,495500,0.0,9/22/2018 1:05:00 PM,9/23/2018 10:45:00 AM,21.66666667,i/i,diluted by heavy rain water,leon creek,1210,42319,creek bed - spilled into leon creek,leon creek,0,9,2018,38,0,54.0,1335.0,rcp,1965,1.86,0.56,7,6,outfall,sewer main,,0.00,2018-09-22,True,0,rain event,"Capacity Project, ",108 Chappie James Way,False
2018-09-22,80670,0.0,9/22/2018 3:29:00 PM,9/22/2018 10:50:00 PM,7.35,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,38,0,24.0,199.88,pvc,2004,1.86,0.56,5,4,outfall,sewer main,,0.00,2018-09-22,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,True
2018-09-22,1640538,0.0,9/22/2018 8:40:00 AM,9/23/2018 4:00:00 AM,19.33333333,i/i,diluted by heavy rainwater,salado creek,47427,46546,creek bed - spilled into salado creek,salado creek,10,9,2018,38,0,48.0,54.81,rcp,1965,1.86,0.56,3,3,outfall,sewer main,,0.00,2018-09-22,True,24,rain event,"Capacity Project, ",1800 Austin Hwy,True
2018-09-22,1750,0.0,9/22/2018 8:00:00 AM,9/22/2018 8:35:00 AM,0.583333333,i/i,monitored area,dos rios,LS239,na,ground,none,0,9,2018,38,0,0.0,0.0,na,9999,1.86,0.56,3,3,above,sewer lift station,,0.00,2018-09-22,False,0,rain event,na,1612 Martinez Losoya,False
2018-09-20,6125,0.0,9/20/2018 11:05:00 PM,9/21/2018 3:10:00 AM,4.083333333,i/i,diluted by heavy rain water,salado creek,48397,46546,creek bed - spilled into salado creek,salado creek,10,9,2018,38,0,8.0,75.0,vcp,1973,0.56,0.0,2,1,gravity,sewer main,,0.00,2018-09-20,False,12,rain event,"Capacity Project, ",1916 Austin Hwy,False
2018-09-20,13304550,0.0,9/20/2018 9:45:00 AM,11/19/2018 1:30:00 AM,620.07,i/i,monitored area,leon creek,903059,71380,creek bed - spilled into leon creek,leon creek,6,9,2018,38,0,42.0,1301.0,rcp,1973,0.56,0.0,5,5,outfall,sewer main,,0.00,2018-09-20,True,0,rain event,"Capacity Project, ",6606 Swiss Oaks,False
2018-09-20,324000,0.0,9/20/2018 10:00:00 AM,9/21/2018 9:00:00 AM,23.0,i/i,monitored area,leon creek,94676,55568,creek bed - spilled into leon creek,leon creek,6,9,2018,38,0,42.0,1623.0,rcp,1973,0.56,0.0,1,1,outfall,sewer main,,0.00,2018-09-20,True,60,rain event,"Capacity Project, ",8500 Military Dr W,True
2018-09-19,1670,0.0,9/19/2018 1:00:00 PM,9/20/2018 4:50:00 PM,27.83333333,i/i,monitored area,leon creek,80096,68811,ground,none,4,9,2018,38,0,54.0,174.8,rcp,1965,0.0,0.75,2,1,outfall,sewer main,,0.00,2018-09-19,False,0,rain event,"Capacity Project, ",4600 Military Dr Sw,False
2018-09-18,8650,0.0,9/18/2018 10:44:00 AM,9/18/2018 4:30:00 PM,5.766666667000001,structural,cleaned main,dos rios,45541,75107,stormdrain,none,2,9,2018,38,0,8.0,350.0,ct,1900,0.0,2.11,1,1,gravity,sewer main,,3.52,2018-09-18,False,6,structural,"Point Repair, ",315 Burnet St,False
2018-09-18,25,0.0,9/18/2018 11:56:00 AM,9/18/2018 11:58:00 AM,0.033333333,contractor,contractor removed plug,salado creek,51317,51087,street,none,10,9,2018,38,0,8.0,400.0,vcp,1970,0.0,2.11,1,1,gravity,sewer main,,0.00,2018-09-18,False,120,contractor,Other,4514 Avenida Prima,False
2018-09-18,1269,0.0,9/18/2018 10:21:00 AM,9/19/2018 7:30:00 AM,21.15,i/i,diluted by rain water,leon creek,55568,541920,creek bed - spilled into leon creek,leon creek,6,9,2018,38,0,42.0,127.6,rcp,1987,0.0,2.11,4,3,outfall,sewer main,,1.15,2018-09-18,False,120,rain event,"I/I Inv, ",8430 Military Dr W,False
2018-09-17,40738,0.0,9/17/2018 2:46:00 PM,9/17/2018 2:46:00 PM,0.0,i/i,monitored area,salado creek,47753,46359,creek bed - spilled into salado creek,salado creek,10,9,2018,38,0,42.0,136.54,rcp,1973,0.0,3.03,1,1,outfall,sewer main,,0.00,2018-09-17,False,24,rain event,"I/I Inv, ",9280 Marymont Park,False
2018-09-16,110,0.0,9/16/2018 8:50:00 AM,9/16/2018 10:40:00 AM,1.8333333330000001,i/i,diluted by heavy rain water,dos rios,92667,92575,street,none,3,9,2018,38,0,8.0,11.5,dip,1963,0.75,2.51,3,1,siphon,sewer main,,0.00,2018-09-16,False,12,rain event,"I/I Inv, ",307 Merrimac St,False
2018-09-16,138900,0.0,9/16/2018 4:40:00 PM,9/17/2018 3:00:00 AM,10.33333333,i/i,diluted by heavy rain water,salado creek,53128,52815,spilled into salado creek bed,salado creek,9,9,2018,38,0,27.0,587.0,rcp,1976,0.75,2.51,5,1,outfall,sewer main,,0.00,2018-09-16,True,60,rain event,"I/I Inv, ",12251 Farview Ln,False
2018-09-16,10,0.0,9/16/2018 9:20:00 AM,9/16/2018 9:30:00 AM,0.166666667,grease,cleaned main,dos rios,26069,26567,stormdrain,none,3,9,2018,38,0,12.0,288.1,pvc,1992,0.75,2.51,1,1,gravity,sewer main,,0.00,2018-09-16,False,24,grease,"Increase FCS, ",630 Ware Blvd,False
2018-09-16,190,0.0,9/16/2018 10:45:00 AM,9/16/2018 11:23:00 AM,0.6333333329999999,i/i,diluted by heavy rain water,dos rios,29988,16276,creek bed - spilled into alazan creek,alazan creek,0,9,2018,38,0,0.0,0.0,na,9999,0.75,2.51,8,2,gravity,sewer main,,0.37,2018-09-16,False,24,rain event,"I/I Inv, ",1043 Kentucky Ave,False
2018-09-16,99095,0.0,9/16/2018 1:33:00 PM,9/16/2018 9:30:00 PM,7.95,i/i,diluted by heavy rain water,dos rios,17584,17585,drainage culvert - spilled into zarzamora creek,zarzamora creek,5,9,2018,38,0,15.0,340.5,pvc,2012,0.75,2.51,1,1,gravity,sewer main,,1.45,2018-09-16,True,120,rain event,"I/I Inv, ",207 Mayberry Ave,False
2018-09-16,1323125,0.0,9/16/2018 5:03:00 PM,9/18/2018 7:50:00 AM,38.78333333,i/i,diluted by heavy rain water,leon creek,1210,42319,creek bed - spilled into leon creek,leon creek,0,9,2018,38,0,54.0,1335.0,rcp,1965,0.75,2.51,6,5,outfall,sewer main,,0.00,2018-09-16,True,0,rain event,"Capacity Project, ",108 Chappie James Way,False
2018-09-16,10500,0.0,9/16/2018 10:30:00 AM,9/17/2018 4:00:00 AM,17.5,i/i,diluted by heavy rain water,dos rios,112272,na,ground,none,7,9,2018,38,0,6.0,0.0,pvc,9999,0.75,2.51,1,1,lateral,sewer service line,,0.00,2018-09-16,False,0,rain event,"I/I Inv, ",130 Ligustrum Dr E,False
2018-09-15,148662,0.0,9/15/2018 7:30:00 AM,9/15/2018 1:50:00 PM,6.33,i/i,diluted by heavy rain water,leon creek,47312,34495,stormdrain,none,7,9,2018,37,0,8.0,99.89,pvc,1982,1.36,1.26,5,2,gravity,sewer main,,0.00,2018-09-15,True,24,rain event,"I/I Inv, ",111 Yolanda,True
2018-09-15,11,0.0,9/15/2018 8:59:00 AM,9/15/2018 9:10:00 AM,0.18333333300000001,i/i,diluted by heavy rain water,dos rios,11989,13724,creek bed - spilled into alazan creek,alazan creek,1,9,2018,37,0,8.0,180.0,cp,1989,1.36,1.26,8,1,gravity,sewer main,,0.00,2018-09-15,False,0,rain event,"I/I Inv, ",1235 Lombrano St,False
2018-09-15,3830,0.0,9/15/2018 9:01:00 PM,9/16/2018 12:35:00 AM,3.566666667,i/i,diluted by heavy rain water,leon creek,986159,986158,stormdrain,none,4,9,2018,37,0,10.0,156.6,pvc,2015,1.36,1.26,1,1,gravity,sewer main,,0.00,2018-09-15,False,6,rain event,"I/I Inv, ",8100 Marbach Rd,False
2018-09-15,2000,0.0,9/15/2018 8:00:00 AM,9/15/2018 8:40:00 AM,0.666666667,i/i,diluted by heavy rain water,dos rios,28313,28312,stormdrain,none,3,9,2018,37,0,12.0,239.25,pvc,2007,1.36,1.26,3,3,gravity,sewer main,,0.00,2018-09-15,False,1,rain event,"I/I Inv, ",612 Avondale Ave,False
2018-09-15,280800,0.0,9/15/2018 1:49:00 PM,9/16/2018 5:25:00 AM,15.6,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,1.36,1.26,4,3,outfall,sewer main,,0.00,2018-09-15,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False
2018-09-15,824995,0.0,9/15/2018 3:00:00 PM,9/16/2018 5:30:00 AM,14.5,i/i, monitor spill,salado creek,46546,47428,creek bed - spilled into salado creek,salado creek,10,9,2018,37,0,48.0,298.34,rcp,1973,1.36,1.26,5,5,outfall,sewer main,,0.00,2018-09-15,True,24,rain event,"Capacity Project, ",1800 Austin Hwy,True
2018-09-14,1309800,0.0,9/14/2018 9:14:00 AM,9/18/2018 5:30:00 AM,92.26666667,i/i,diluted by heavy rain water,leon creek,903059,71380,creek bed - spilled into leon creek,leon creek,6,9,2018,37,0,0.0,16.29, ,2014,0.92,0.34,1,1,junction,sewer manhole,,0.00,2018-09-14,True,0,rain event,"Capacity Project, ",6606 Swiss Oaks,False
2018-09-13,2510,0.0,9/13/2018 9:45:00 AM,9/13/2018 2:37:00 PM,4.87,debris,cleaned lateral,dos rios,190789,na,street,none,9,9,2018,37,0,6.0,0.0,pvc,9999,0.23,0.66,1,1,lateral,sewer service line,,0.25,2018-09-13,False,0,structural,"Point Repair, ",10127 Morocco Dr,False
2018-09-13,415,0.0,9/13/2018 11:07:00 AM,9/13/2018 12:30:00 PM,1.3833333330000002,structural,cleaned main,dos rios,28678,28787,street,none,3,9,2018,37,0,8.0,61.1,pvc,2002,0.23,0.66,1,1,gravity,sewer main,,0.00,2018-09-13,False,6,structural,"Point Repair, ",4410 Gevers St S,False
2018-09-11,66650,0.0,9/11/2018 10:30:00 AM,9/12/2018 3:09:00 AM,16.65,i/i,diluted by heavy rain water,leon creek,79943,79942,creek bed - spilled into leon creek - over the edwards aquifer contributing zone,leon creek,8,9,2018,37,0,24.0,199.88,pvc,2004,0.0,2.8,3,2,outfall,sewer main,,0.00,2018-09-11,True,120,rain event,"I/I Inv, ",23500 Ih 10 W,False
2018-09-10,185,0.0,9/10/2018 4:20:00 PM,9/10/2018 4:57:00 PM,0.62,i/i,diluted by heavy rain water,dos rios,14942,14332,stormdrain,none,7,9,2018,37,0,8.0,122.0,rl,2012,0.55,3.15,6,3,gravity,sewer main,,0.00,2018-09-10,False,12,rain event,"I/I Inv, ",2627 Culebra Rd,False
2018-09-10,6075,0.0,9/10/2018 4:20:00 PM,9/10/2018 5:41:00 PM,1.35,i/i,monitored area,salado creek,62085,62088,drainage culvert,none,0,9,2018,37,0,18.0,145.4,cp,1949,0.55,3.15,9,6,gravity,sewer main,,0.00,2018-09-10,False,0,rain event,"I/I Inv, ",1427 Harry Wurzbach,False
2018-09-10,102500,0.0,9/10/2018 2:25:00 PM,9/11/2018 7:30:00 AM,17.08333333,i/i,diluted by heavy rain water,leon creek,1187,1074,creek bed - spilled into leon creek,leon creek,0,9,2018,37,0,54.0,17.61,csc,1983,0.55,3.15,12,8,siphon,sewer main,,0.00,2018-09-10,True,0,rain event,"I/I Inv, ",108 Chappie James Way,False
2018-09-10,1270,0.0,9/10/2018 10:23:00 AM,9/10/2018 12:30:00 PM,2.116666667,i/i,diluted by heavy rain water,leon creek,986157,986156,stormdrain,none,4,9,2018,37,0,8.0,233.05,pvc,2015,0.55,3.15,2,1,gravity,sewer main,,0.00,2018-09-10,False,6,rain event,"I/I Inv, ",1500 Harness Ln,False
2018-09-10,232500,0.0,9/10/2018 2:15:00 PM,9/12/2018 5:00:00 AM,38.75,i/i,diluted by heavy rain water,leon creek,903059,71380,creek bed - spilled into leon creek,leon creek,6,9,2018,37,0,42.0,1301.0,rcp,1973,0.55,3.15,4,4,outfall,sewer main,,0.00,2018-09-10,True,0,rain event,"Capacity Project, ",6606 Swiss Oaks,False
2018-09-09,49449,0.0,9/9/2018 6:53:00 AM,9/9/2018 12:40:00 PM,5.783333333,i/i,diluted by heavy rain water,leon creek,70806,70128,stormdrain,none,6,9,2018,37,0,8.0,305.11,vcp,1961,2.25,1.34,1,1,gravity,sewer main,,0.00,2018-09-09,False,6,rain event,"I/I Inv, ",1618 Wrangler Dr,False
2018-09-09,4620,0.0,9/9/2018 8:00:00 AM,9/9/2018 3:42:00 PM,7.7,i/i,diluted by heavy rain water,dos rios,26187,27616,stormdrain,none,3,9,2018,37,0,8.0,21.5,pvc,2005,2.25,1.34,6,3,gravity,sewer main,,0.00,2018-09-09,False,24,rain event,na,4200 Piedmont Ave,False
2018-09-09,8100,0.0,9/9/2018 10:45:00 AM,9/9/2018 4:09:00 PM,5.4,i/i,diluted by heavy rain water,salado creek,51750,51474,drainage culvert,none,10,9,2018,37,0,18.0,20.22,rcp,1975,2.25,1.34,2,1,gravity,sewer main,,0.00,2018-09-09,False,6,grease,"Increase FCS, ",10447 Nacogdoches Rd,False
2018-09-09,46750,0.0,9/9/2018 8:16:00 AM,9/9/2018 10:50:00 AM,2.566666667,i/i,diluted by heavy rain water,leon creek,80373,69834,creek bed - spilled into indian creek,indian creek,4,9,2018,37,0,21.0,156.14,pvc,1990,2.25,1.34,1,1,gravity,sewer main,,0.48,2018-09-09,False,120,rain event,"I/I Inv, ",7371 Brook Valley Dr,False
